2024-08-08 22:44:17,838 INFO  Logger.cs: 70 - 
2024-08-08 22:47:07,506 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in (normal) external_is-2
2024-08-08 22:47:07,506 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pan head tapping screw_am-1
2024-08-08 22:47:07,507 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-1
2024-08-08 22:47:07,507 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pan head tapping screw_am-1
2024-08-08 22:47:07,507 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from (normal) external_is-1
2024-08-08 22:47:07,507 INFO  ExportHelperExtension.cs: 1136 - Found 32 in (normal) external_is-1
2024-08-08 22:47:07,508 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in (normal) external_is-1
2024-08-08 22:47:07,508 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pan head tapping screw_am-4
2024-08-08 22:47:07,508 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-4
2024-08-08 22:47:07,508 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pan head tapping screw_am-4
2024-08-08 22:47:07,509 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pan head tapping screw_am-2
2024-08-08 22:47:07,509 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-2
2024-08-08 22:47:07,509 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pan head tapping screw_am-2
2024-08-08 22:47:07,509 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pan head tapping screw_am-5
2024-08-08 22:47:07,509 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-5
2024-08-08 22:47:07,511 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pan head tapping screw_am-5
2024-08-08 22:47:07,511 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from l?p khunh-1
2024-08-08 22:47:07,511 INFO  ExportHelperExtension.cs: 1136 - Found 60 in l?p khunh-1
2024-08-08 22:47:07,512 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in l?p khunh-1
2024-08-08 22:47:07,512 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pan head tapping screw_am-6
2024-08-08 22:47:07,512 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-6
2024-08-08 22:47:07,513 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pan head tapping screw_am-6
2024-08-08 22:47:07,513 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pan head tapping screw_am-3
2024-08-08 22:47:07,513 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-3
2024-08-08 22:47:07,513 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pan head tapping screw_am-3
2024-08-08 22:47:07,515 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from tongquan.SLDASM
2024-08-08 22:47:07,515 INFO  ExportHelperExtension.cs: 1136 - Found 120 in tongquan.SLDASM
2024-08-08 22:47:07,515 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in tongquan.SLDASM
2024-08-08 22:47:07,516 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-08-08 22:47:07,516 INFO  ExportHelperExtension.cs: 1160 - 26 components to check
2024-08-08 22:47:07,516 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from (normal) external_is-2
2024-08-08 22:47:07,516 INFO  ExportHelperExtension.cs: 1136 - Found 32 in (normal) external_is-2
2024-08-08 22:47:07,517 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in (normal) external_is-2
2024-08-08 22:47:07,517 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pan head tapping screw_am-1
2024-08-08 22:47:07,518 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-1
2024-08-08 22:47:07,518 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pan head tapping screw_am-1
2024-08-08 22:47:07,518 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from (normal) external_is-1
2024-08-08 22:47:07,519 INFO  ExportHelperExtension.cs: 1136 - Found 32 in (normal) external_is-1
2024-08-08 22:47:07,519 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in (normal) external_is-1
2024-08-08 22:47:07,520 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pan head tapping screw_am-4
2024-08-08 22:47:07,520 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-4
2024-08-08 22:47:07,520 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pan head tapping screw_am-4
2024-08-08 22:47:07,521 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pan head tapping screw_am-2
2024-08-08 22:47:07,521 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-2
2024-08-08 22:47:07,522 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pan head tapping screw_am-2
2024-08-08 22:47:07,522 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pan head tapping screw_am-5
2024-08-08 22:47:07,523 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-5
2024-08-08 22:47:07,523 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pan head tapping screw_am-5
2024-08-08 22:47:07,524 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from l?p khunh-1
2024-08-08 22:47:07,524 INFO  ExportHelperExtension.cs: 1136 - Found 60 in l?p khunh-1
2024-08-08 22:47:07,524 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in l?p khunh-1
2024-08-08 22:47:07,525 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pan head tapping screw_am-6
2024-08-08 22:47:07,699 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-6
2024-08-08 22:47:07,700 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pan head tapping screw_am-6
2024-08-08 22:47:07,700 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pan head tapping screw_am-3
2024-08-08 22:47:07,700 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-3
2024-08-08 22:47:07,701 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pan head tapping screw_am-3
2024-08-08 22:47:08,178 INFO  SwAddin.cs: 339 - Loading config tree
2024-08-08 22:47:08,182 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-08-08 22:47:08,184 INFO  SwAddin.cs: 344 - Showing property manager
2024-08-08 22:47:24,992 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-08 22:47:26,729 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-08 22:47:27,272 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-08 22:47:41,376 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-08 22:47:44,585 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-08 22:47:47,667 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-08 22:50:46,260 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-08 22:51:00,997 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-08 22:51:09,343 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-08 22:51:12,026 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-08 22:52:39,767 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-08 22:52:42,774 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-08 22:52:44,557 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-08 22:55:07,561 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-08 22:55:25,526 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-08 22:55:27,775 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-08 22:55:29,849 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-08 22:59:40,104 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2024-08-08 22:59:40,391 INFO  ExportHelperExtension.cs: 347 - Creating joint chan_trai_link
2024-08-08 22:59:40,856 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child chan_trai_link failed
2024-08-08 22:59:40,960 INFO  ExportHelperExtension.cs: 347 - Creating joint dau_goi_trai_link
2024-08-08 22:59:41,143 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent chan_trai_link to child dau_goi_trai_link failed
2024-08-08 22:59:41,181 INFO  ExportHelperExtension.cs: 347 - Creating joint chan_phai_link
2024-08-08 22:59:41,316 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child chan_phai_link failed
2024-08-08 22:59:41,416 INFO  ExportHelperExtension.cs: 347 - Creating joint dau_goi_phai_link
2024-08-08 22:59:41,565 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent chan_phai_link to child dau_goi_phai_link failed
2024-08-08 22:59:41,684 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from tongquan.SLDASM
2024-08-08 22:59:41,686 INFO  ExportHelperExtension.cs: 1136 - Found 121 in tongquan.SLDASM
2024-08-08 22:59:41,687 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [CoordSys] in tongquan.SLDASM
2024-08-08 22:59:41,687 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-08-08 22:59:41,688 INFO  ExportHelperExtension.cs: 1160 - 26 components to check
2024-08-08 22:59:41,688 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from (normal) external_is-2
2024-08-08 22:59:41,689 INFO  ExportHelperExtension.cs: 1136 - Found 32 in (normal) external_is-2
2024-08-08 22:59:41,689 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in (normal) external_is-2
2024-08-08 22:59:41,689 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pan head tapping screw_am-1
2024-08-08 22:59:41,690 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-1
2024-08-08 22:59:41,690 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pan head tapping screw_am-1
2024-08-08 22:59:41,690 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from (normal) external_is-1
2024-08-08 22:59:41,690 INFO  ExportHelperExtension.cs: 1136 - Found 32 in (normal) external_is-1
2024-08-08 22:59:41,690 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in (normal) external_is-1
2024-08-08 22:59:41,691 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pan head tapping screw_am-4
2024-08-08 22:59:41,691 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-4
2024-08-08 22:59:41,691 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pan head tapping screw_am-4
2024-08-08 22:59:41,692 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pan head tapping screw_am-2
2024-08-08 22:59:41,692 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-2
2024-08-08 22:59:41,692 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pan head tapping screw_am-2
2024-08-08 22:59:41,692 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pan head tapping screw_am-5
2024-08-08 22:59:41,693 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-5
2024-08-08 22:59:41,693 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pan head tapping screw_am-5
2024-08-08 22:59:41,693 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from l?p khunh-1
2024-08-08 22:59:41,694 INFO  ExportHelperExtension.cs: 1136 - Found 60 in l?p khunh-1
2024-08-08 22:59:41,694 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in l?p khunh-1
2024-08-08 22:59:41,694 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pan head tapping screw_am-6
2024-08-08 22:59:41,695 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-6
2024-08-08 22:59:41,695 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pan head tapping screw_am-6
2024-08-08 22:59:41,695 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from pan head tapping screw_am-3
2024-08-08 22:59:41,696 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-3
2024-08-08 22:59:41,696 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in pan head tapping screw_am-3
2024-08-08 22:59:41,696 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from tongquan.SLDASM
2024-08-08 22:59:41,697 INFO  ExportHelperExtension.cs: 1136 - Found 121 in tongquan.SLDASM
2024-08-08 22:59:41,697 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in tongquan.SLDASM
2024-08-08 22:59:41,697 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-08-08 22:59:41,698 INFO  ExportHelperExtension.cs: 1160 - 26 components to check
2024-08-08 22:59:41,698 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from (normal) external_is-2
2024-08-08 22:59:41,699 INFO  ExportHelperExtension.cs: 1136 - Found 32 in (normal) external_is-2
2024-08-08 22:59:41,699 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in (normal) external_is-2
2024-08-08 22:59:41,699 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pan head tapping screw_am-1
2024-08-08 22:59:41,699 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-1
2024-08-08 22:59:41,700 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pan head tapping screw_am-1
2024-08-08 22:59:41,700 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from (normal) external_is-1
2024-08-08 22:59:41,700 INFO  ExportHelperExtension.cs: 1136 - Found 32 in (normal) external_is-1
2024-08-08 22:59:41,701 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in (normal) external_is-1
2024-08-08 22:59:41,701 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pan head tapping screw_am-4
2024-08-08 22:59:41,701 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-4
2024-08-08 22:59:41,702 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pan head tapping screw_am-4
2024-08-08 22:59:41,702 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pan head tapping screw_am-2
2024-08-08 22:59:41,702 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-2
2024-08-08 22:59:41,702 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pan head tapping screw_am-2
2024-08-08 22:59:41,703 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pan head tapping screw_am-5
2024-08-08 22:59:41,703 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-5
2024-08-08 22:59:41,703 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pan head tapping screw_am-5
2024-08-08 22:59:41,704 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from l?p khunh-1
2024-08-08 22:59:41,704 INFO  ExportHelperExtension.cs: 1136 - Found 60 in l?p khunh-1
2024-08-08 22:59:41,704 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in l?p khunh-1
2024-08-08 22:59:41,705 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pan head tapping screw_am-6
2024-08-08 22:59:41,705 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-6
2024-08-08 22:59:41,705 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pan head tapping screw_am-6
2024-08-08 22:59:41,708 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from pan head tapping screw_am-3
2024-08-08 22:59:41,708 INFO  ExportHelperExtension.cs: 1136 - Found 62 in pan head tapping screw_am-3
2024-08-08 22:59:41,709 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in pan head tapping screw_am-3
2024-08-08 22:59:41,757 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-08-08 23:00:22,558 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2024-08-08 23:00:22,567 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
